id,job_hash,fetch_date,portal,search_keyword,job_title,company_name,location,job_type,salary_range,experience_required,skills_required,posted_date,job_description,apply_link,validation_score,validation_status,ai_summary
dc74fa44-90e6-494a-850b-a2b56d134340,fda92127638119e7a7dca7761c7ef412,2026-08-25,Built In,Databricks Engineer,Senior / Lead Data Engineer - Azure Databricks,Unknown,USA,Not Specified,Not Specified,Not Specified,"Azure Databricks, Data Engineering, SQL, Python, Apache Spark",,,https://builtin.com/job/senior-lead-data-engineer-azure-databricks/10826687,85,Valid,Senior or Lead Data Engineer position for Azure Databricks
57105094-e7c3-42cd-a0f6-ab34b10aa392,a52468057284bc13a6f8a4383d9f09fe,2026-08-25,Built In,Databricks Engineer,Databricks Engineer,Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Big Data",,,https://builtin.com/job/databricks-engineer/10681101,80,Valid,"Design, develop, and maintain large-scale data processing systems using Databricks technology."
877ded79-9a5f-4974-a898-fe7f6a953520,cc201d300abb3ba8f5b99788ee68b38c,2026-08-25,Built In,Databricks Engineer,Principal Databricks Developer,Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Apache Spark, Python, SQL, Cloud Computing",,,https://builtin.com/job/principal-databricks-developer/10078672,80,Valid,Lead the development of Databricks projects and solutions.
70f71590-60ae-4f15-99bc-61d539f4cc27,b12bb4b8151770a79cdb6f6078b71638,2026-08-25,Built In,Databricks Engineer,Sr Data Engineer- Databricks,Unknown,USA,Not Specified,Not Specified,Not Specified,"Databricks, Data Engineering, Python, SQL, Cloud Computing",,,https://builtin.com/job/sr-data-engineer-databricks/10821789,80,Valid,"Senior Data Engineer position at Databricks, likely requiring expertise in data engineering and Databricks technology."
7698074e-e571-427a-a5ca-4f50438e10e3,57aa57452c3cd4a9273968e10513647c,2026-08-25,Built In,Databricks Engineer,Senior Data Engineer – AWS & Databricks,Unknown,USA,Not Specified,Not Specified,Not Specified,"AWS, Databricks, Data Engineering, Cloud Computing, Big Data",,,https://builtin.com/job/senior-data-engineer-aws-databricks/10819892,80,Valid,"Design, build, and maintain large-scale data processing systems on AWS and Databricks."
fe87c79a-d7fa-4a95-9bf2-252b8280b7ac,aebc88c01a034ddea8475f7dfc0a5582,2026-08-25,Built In,Databricks Engineer,Senior Data Engineer (Azure Databricks),Unknown,USA,Not Specified,Not Specified,Not Specified,"Azure Databricks, Data Engineering, Data Processing, Big Data, Cloud Computing",,,https://builtin.com/job/senior-data-engineer-azure-databricks/10819880,85,Valid,"Design, develop, and maintain large-scale data processing systems using Azure Databricks."
6cf3d345-ea70-4e71-ace3-e8eb5abbfc33,f906218c2653141a8eaa0affd8de29e2,2026-08-25,Built In,Databricks Engineer,"Data Software Engineer – Spark, Python, Databricks (L2 / L4)",Unknown,USA,Not Specified,Not Specified,Not Specified,"Spark, Python, Databricks, Data Software Engineer, Data Processing",,,https://builtin.com/job/data-software-engineer-spark-python-databricks-l2-l4/10819847,85,Valid,"Design, develop, and maintain data processing systems using Spark, Python, and Databricks."
5f222607-8b60-46ac-8442-26dabeb18a56,1ad2d1c142d2fcb7349240987e498a4b,2026-08-25,Built In,Databricks Engineer,Algotale-Delphi( Azure Databricks Developer),Unknown,USA,Not Specified,Not Specified,Not Specified,"Azure Databricks, Delphi, SQL, Data Engineering, Data Analysis",,,https://builtin.com/job/algotale-delphi-azure-databricks-developer/9643844,80,Valid,Azure Databricks Developer responsible for developing and maintaining Algotale-Delphi using Delphi programming language.
3d29e9f3-703d-44d8-9890-83dcaf220e72,b95c09e8d4c220a136e1033dae4a35ad,2026-08-25,LinkedIn,Spark Developer,"Software Development Engineer III, Advertising Technology",Expedia Group,"Chicago, IL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/software-development-engineer-iii-advertising-technology-at-expedia-group-4446603646,50,Partial,AI unavailable
3e65bd26-9774-469c-bae4-d3f0e276597b,c6afe8cd1253e785e7da6853d1c3bc4d,2026-08-25,LinkedIn,Spark Developer,Senior Java Engineer – AVP,Barclays,"Whippany, NJ",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/senior-java-engineer-%E2%80%93-avp-at-barclays-4456577111,50,Partial,AI unavailable
2d09b36a-a6d5-4e56-84b8-aebc1f53274d,34bbd9231a20e02b8cf608b03aca1a87,2026-08-25,LinkedIn,Spark Developer,Software Development Engineer,Adobe,"San Jose, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/software-development-engineer-at-adobe-4457428165,50,Partial,AI unavailable
8c6b21ad-825c-4bf3-aac5-828c54b05188,d28e7e141118263b00ba8ec0f3b9272a,2026-08-25,LinkedIn,Spark Developer,Data Engineer,Recurring Decimal,"New York, United States",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-engineer-at-recurring-decimal-4457154737,50,Partial,AI unavailable
e736d4cd-7edf-48e2-b95d-78165e3711ff,780465180de51c401c920b7fe7e466e9,2026-08-25,LinkedIn,Spark Developer,"Data Integration Engineer, AVP",State Street,"Burlington, MA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-integration-engineer-avp-at-state-street-4458238829,50,Partial,AI unavailable
f77ab9a7-4195-4233-b424-c1f8bf842003,fdb54850dac2e8381b5ae1addfd2a044,2026-08-25,LinkedIn,Spark Developer,Software Engineer – Adobe Experience Platform,Adobe,"San Jose, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/software-engineer-%E2%80%93-adobe-experience-platform-at-adobe-4300759659,50,Partial,AI unavailable
ed436b98-41bb-481b-bb5f-a4002349e69b,812f18ddaff0c6b522d8336f5efc24c0,2026-08-25,LinkedIn,Spark Developer,Sr. Software Engineer,Unity,"Mountain View, CA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/sr-software-engineer-at-unity-4457142567,50,Partial,AI unavailable
059eac1e-80e6-4d82-b353-a00e733f1b5d,9edf1ee492c231c7e9b1ac9ba1e22a04,2026-08-25,LinkedIn,Spark Developer,Data & AI Senior Engineer - 90405345 - Remote,Amtrak,"Chicago, IL",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/data-ai-senior-engineer-90405345-remote-at-amtrak-4408419777,50,Partial,AI unavailable
143d1d2a-1a24-4dcc-b72c-a43c48d5ff79,3435bd3b9864a5f38c8425e78d404c61,2026-08-25,LinkedIn,Spark Developer,Hadoop Developer,Envision Technology Solutions,"Jersey City, NJ",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-24,,https://www.linkedin.com/jobs/view/hadoop-developer-at-envision-technology-solutions-4457123008,50,Partial,AI unavailable
e78fc107-25f1-4c78-aac1-f0311b0f2767,90e9673c8f11594211524f13a65da62a,2026-08-25,LinkedIn,Spark Developer,Sr. Forward Deployed Engineer (FDE) - Financial Services,Databricks,"Boston, MA",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/sr-forward-deployed-engineer-fde-financial-services-at-databricks-4429420068,50,Partial,AI unavailable
c62e9f28-8d5b-4dd7-b0b3-da7e6a7d4b7f,0dfaac65e2cab2861f99351f6ea598cf,2026-08-25,LinkedIn,Spark Developer,Hadoop Developer,Synechron,"Dallas, TX",Not Specified,Not Specified,Not Specified,Not Specified,2026-08-25,,https://www.linkedin.com/jobs/view/hadoop-developer-at-synechron-4456917955,50,Partial,AI unavailable
dffbc53a-6bcb-4abc-ab34-a4779e5f54e2,c78e4d7eb82374fd76cd5ed4718c2452,2026-08-25,Dice,Spark Developer,Spark Developer,"Judge Group, Inc.","Bayonne, New Jersey • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/0f32813e-0cb8-4213-bdfa-7ab31664e905,50,Partial,AI unavailable
c1b9a06f-e3d6-4929-94ee-4140f9368d6c,7ba185bf761a0047bbeaf8f7d7de4d04,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Tampa, Florida • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/6c0ef9c2-aa54-4efb-8cab-546776dfd04c,50,Partial,AI unavailable
1a5be881-868c-4d62-a886-ec4649990a96,b0818684689e429b91b11546b42e6950,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Jersey City, New Jersey • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/51b06ca8-638c-48a7-ad29-2623a141d921,50,Partial,AI unavailable
20e258ef-3e1d-4252-ad0c-0723829ec9dc,1e0b3e0c9c47b20f8798bce9ccf27a50,2026-08-25,Dice,Spark Developer,Spark Developer,SKANDA SOLUTIONS LLC,"Hybrid in Québec City, Quebec • 4d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/e79629e9-9d3a-43eb-931a-73dba5baacac,50,Partial,AI unavailable
13b58cb0-a393-40c4-8f88-f999e9ca9e6c,f035f9b98432c81c69931894b1e19103,2026-08-25,Dice,Spark Developer,Spark Developer,VGAI Solutions Inc,"Alpharetta, Georgia • 4d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/48b616e5-f7df-49ac-b822-aadd8f05bbd6,50,Partial,AI unavailable
bc662520-f42f-4a3f-8d44-848e170ca973,c196b4ba0ba13cfa3012ef2c9a6b5569,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/54b66dc8-ce31-47e7-8a20-c82b641bca95,50,Partial,AI unavailable
3fa56597-e5cf-46ce-964c-ea925c1176e1,e65dc88397e753a0333d59d09d65edf4,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/83b41299-2cc2-4c3d-b1bd-4da9799a378d,50,Partial,AI unavailable
3dc77b04-6d0e-413c-ad30-8688f8eb00b5,47cc95124afacfb0e19aed13eb428afd,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/79b6d0ae-09de-460c-83c2-d49ee0dcd09c,50,Partial,AI unavailable
011e2076-3100-4dbf-b4d8-36a9d98c5b8c,01d5f2f86283c3b28756748a5414aea3,2026-08-25,Dice,Spark Developer,Spark Developer,Spark or Java Developer,Absolute Business Solutions Corp,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/e67a3801-a8f2-42f1-93c5-704769f84fce,50,Partial,AI unavailable
dccd129e-b38e-4e1e-a228-f71bfad0507c,287502bd77f98f93bf5b9d8cc7ec3a2f,2026-08-25,Dice,Spark Developer,Spark Developer,Software Guidance & Assistance,"Remote or Jacksonville, Florida • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/39467921-729a-4373-8be2-7b5e69ebbfda,50,Partial,AI unavailable
2c2edf9b-4d86-4e5d-a513-eb23c988f394,f52e295247d9decaefc29090cf053185,2026-08-25,Dice,Spark Developer,Spark Developer,"Mitchell Martin, Inc.","Rutherford, New Jersey • 12d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/371fb9fb-0523-418b-a47b-4435a8053443,50,Partial,AI unavailable
b6e4aba1-6c7a-47f7-b12c-efa842283856,933f45f80893eadaccb754fcefc85389,2026-08-25,Dice,Spark Developer,Spark Developer,Saicon Consultants Inc.,"Omaha, Nebraska • 17d ago",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/a4db8401-4573-47df-b6ad-17f4c7d2bd2c,50,Partial,AI unavailable
d17240bf-476f-47bf-b1f0-5d5fdb5144a4,9db58ccb17f347d62c5517ede4edb431,2026-08-25,Indeed,Data Engineer,Data Engineer,Goodville Mutual Casualty Company,"Hybrid work in New Holland, PA 17557",Not Specified,Not Specified,Not Specified,"Data Engineering, SQL, Python, Cloud Computing, Data Warehousing",,,https://www.indeed.com/rc/clk?jk=ea78c7f49a016eef&bb=AMB5mKhqXS0GzYW_brm6rdmJemxvJiylcOGB7EPtTm-rW0atqIQcmj6jkG62bQPM_PfoQKco8uG-PHjjs-aEaql39Y0gXwIzluwBZ6ERD8_LTDCGvt1Bk3H8k8dUzTTrU-bQtU_VdCia6kSwcdPW84LQRUXtVkA5G0I1TK50sVttwBthlcXCKA%3D%3D&xkcb=SoCV67M2fciFPFgHx70LbzkdCdPP&fccid=d67efdd2028ca215&vjs=3,85,Valid,"Design, build, and maintain large-scale data systems for Goodville Mutual Casualty Company."
523af734-c13c-4a74-bde5-c340c7385d33,c7399dbfb33f387939ca0b473353c1ce,2026-08-25,Indeed,Data Engineer,Data Engineer,Vforce Infotech,"Edison, NJ 08837",Not Specified,Not Specified,Not Specified,"Data Engineering, Data Architecture, Big Data, Cloud Computing, SQL",,,https://www.indeed.com/rc/clk?jk=d4d7931bd8fcf2b8&bb=AMB5mKhqXS0GzYW_brm6rVMUbaDeluBUsgTa9m-BBxR-T88DFelfRbCnWQvgVe7XS7UZV2Q5HkItdhe2tbpkwAqWYLHCosBHCei93U_7q2wx2by1uCkwK7gm3cv2e_8B_Omr8ndp7JzRiWPBDaCeoqUnCX0hT2jcnxmI4zksQA0XIQCIXmQrSA%3D%3D&xkcb=SoAh67M2fciFPFgHx70KbzkdCdPP&fccid=f392cc1664e8ab71&cmp=Vforce-Infotech&ti=Data+Engineer&vjs=3,80,Valid,"Design, build, and maintain large-scale data systems and architectures as a Data Engineer at Vforce Infotech."
2ee65af5-3a84-40fe-b8ce-ec7718f37793,d883eea17a2fef26d16b33983cdd96f7,2026-08-25,Indeed,Data Engineer,Data Engineer,Ziply Fiber,"Kirkland, WA 98033 
(Highlands area)",Not Specified,Not Specified,Not Specified,"Data Engineering, Data Pipelines, Cloud Computing, Big Data, SQL",,,https://www.indeed.com/rc/clk?jk=a6405304b5156b40&bb=AMB5mKhqXS0GzYW_brm6rcOjaIAOI6mc-WE0fFs6QlR8QRNM9b9sp8KC6scT0zty2haYOXklw6Rs_zZVUJSXZ_UAyvbx6_N_mWFwfWw934Vunbc6G5Rjbm5XSoG4xB1El3sjdVFCop6g64zyLIN-xtXcQ_8eu6UqJRrDqdy0Qd37pMPUoeSpqg%3D%3D&xkcb=SoC867M2fciFPFgHx70JbzkdCdPP&fccid=eac5385d8a5e70de&vjs=3,85,Valid,"Design, build, deploy, and maintain large-scale data systems and pipelines as a Data Engineer at Ziply Fiber."
769a6fcb-da56-4388-9d5a-c19384a07d6e,34f59d81f9e30c9a30b6cb9931daf54e,2026-08-25,Indeed,Data Engineer,Data Engineer,Westshore Home,"Harrisburg, PA",Not Specified,Not Specified,Not Specified,"Data Engineering, Data Warehousing, ETL, SQL, Cloud Computing",,,https://www.indeed.com/rc/clk?jk=9a3176fafb2b98ec&bb=AMB5mKhqXS0GzYW_brm6rVUfwaOmqMAn1GO7RYfdj2Vq9VDmB88e4ii0gVDV6Tz8UlmA1vNb29Gre-Cpo52HGJsUIzt0cY32c0hM90qoQ_2h4qcICVLOueYgCOAmtciFaAaXVrg6IU4mZKkWNdjxTToU_FXvYMiw8e5ZVz-qNTPUDc6ZmlBmdg%3D%3D&xkcb=SoAI67M2fciFPFgHx70IbzkdCdPP&fccid=1f7c53b33d1842f7&vjs=3,80,Valid,"Design, build, and maintain large-scale data systems for Westshore Home."
3e8f647e-e474-453f-aafb-77dca318f81b,c48a4c20fdc62a65a14bb8dc98b187a7,2026-08-25,Indeed,Data Engineer,Lead Data Engineer,Egen Solutions,Remote,Not Specified,Not Specified,Not Specified,"Data Engineering, Big Data, Cloud Computing, SQL, NoSQL",,,https://www.indeed.com/rc/clk?jk=9f8320eabf66aa01&bb=AMB5mKhqXS0GzYW_brm6rXDMIFZgHSYix_T2Hn18GRvVEfeJOCFbTvl2HLDYOOwusiRbXT3SvUmQRO_ma04HEh1yZ1Eomb8k2ITF3iwnxXJYMbdEwnnKYFabmZUZkaKD0cSUVDgWd3bLPqecaD7-UFWtgNrAw-5KT2i9wiKgcXo%3D&xkcb=SoCG67M2fciFPFgHx70PbzkdCdPP&fccid=85e9354e0dd85c02&vjs=3,85,Valid,Lead Data Engineer responsible for designing and implementing large-scale data systems.
1daa7807-287a-4148-8f4d-7335ece37860,4850d6c6d84e979a455b88ac68418155,2026-08-25,Indeed,Data Engineer,Data Engineer,Curant Health,"Smyrna, GA 30082",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=396bc3d72f57166d&bb=AMB5mKhqXS0GzYW_brm6rUgy6oqs6aV9Jb6JTeRhVTPPr4SvJIN3eKqIvGdcLFBO5AXSVUXaqpe-wiwimJLHQ08a2yzzE14HBlgJAKBQ0Yil2duDexRpsNUW4_-V9t4LhbqEO94mSI5vcI4i2tNKkyl27enNazCoYey-2CcmiuzwzjB6TaQrNg%3D%3D&xkcb=SoAy67M2fciFPFgHx70ObzkdCdPP&fccid=8e69a918371bf923&cmp=Curant-Health&ti=Data+Engineer&vjs=3,50,Partial,AI unavailable
0286e601-ceb1-4277-8da8-3b1cf07d09d8,21488c7b1f5b0c067333253f34329c19,2026-08-25,Indeed,Data Engineer,Senior Data Engineer,Atlassian,"Remote in San Francisco, CA 94104",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=b42ed4ff39a3e5ab&bb=AMB5mKhqXS0GzYW_brm6rfT5wTh1g2a6ShIpHl5B-dfGFKIVFiMACPPdinXb-z6wmTXUGw9l6YlgflnhHAR8Hl_pyotFx1iV4M_Mt4nCDmwCdSGZQD53UbC96rC8wRfbkvhBXuQkf3bla9TwECLWTxAxluEL4k1oGgEZ2fqg4qU%3D&xkcb=SoCv67M2fciFPFgHx70NbzkdCdPP&fccid=e6d4ba9e2cfe7902&vjs=3,50,Partial,AI unavailable
913a9009-630f-45a9-a2fd-c4eeae867a1c,7482db8bf7883948d799fce33d23feb8,2026-08-25,Indeed,Data Engineer,Senior Data Engineer,The Port Authority of New York and New Jersey...,"New York, NY 10048 
(Financial District area)",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=863ea52e07e6d1ce&bb=AMB5mKhqXS0GzYW_brm6rR31o0fUkiSf8QrzsbpGKkog9BHDdyVszSwgO5PhCowYGs-Prn75Op09DFP4au9m9R-5tlRVhgXVpm0ihjQu505cWD_2ic5l7hqXGmNtFJQwonswpyrXj-kKiAWQ26yu-p6xO7NjNJdWZiOK3Zj7OtVb_9DmdhVyfg%3D%3D&xkcb=SoAb67M2fciFPFgHx70MbzkdCdPP&fccid=1ccfbf768e8f4511&vjs=3,50,Partial,AI unavailable
9fcde77f-125f-404b-a230-359311be978f,ff61351e02b4b1eaeb41186142a178cf,2026-08-25,Indeed,Data Engineer,Lead Data Engineer,Innovien Solutions,"Fort Washington, PA",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=7688908f9aefd144&bb=AMB5mKhqXS0GzYW_brm6rUcztepCJBKs116nxL-tBv1x0Tq0D96ayXg-flwZIuxc-bUoZUiWrTqrcMDLEkGA0Q3dzRxOIWUN06fOpbYNL9Cw9dca-5xAykgfuo6oI1RiZM-Q8Wbwq-Z2UOgcLi-WumvftsItiTSb1wB5dj2RMSygur8MY_wZbQ%3D%3D&xkcb=SoBy67M2fciFPFgHx70ZbzkdCdPP&fccid=8a76edc946f4d2f0&vjs=3,50,Partial,AI unavailable
c79f0b74-3a37-47cc-8743-207285ae43f0,274b5961a12800a311a48b2820e932f5,2026-08-25,Indeed,Data Engineer,Senior Data Engineer,Chenega Services & Federal Solutions,Remote in Georgia,Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=3a9a91a3dc50660e&bb=AMB5mKhqXS0GzYW_brm6rR5F9ombKK_V5aULH5ZKgJBsb9QtX03iRJzokPACxcXqd1Osm0TRsI-pMwqpiReq159C1J5EOHNW5UrS2cytgJpWpJkoxaF7lLxyvyun6kba5r6uFMcp-F0qhOglQq0LNTeP7hO9ei2PKBMpbmuqtlk%3D&xkcb=SoDG67M2fciFPFgHx70YbzkdCdPP&fccid=ebdab10e41fbc599&vjs=3,50,Partial,AI unavailable
98312cb9-8c09-42df-b54e-24791320e6a2,ba33ca8b3faccf571b699b66de74570b,2026-08-25,Indeed,Data Engineer,Senior Data Engineer,Capgemini,"Bridgewater, NJ",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=f0ae463f5b51d86e&bb=AMB5mKhqXS0GzYW_brm6rWNTGg9PFOXuD0uahsRSw_U9G_ARJlpQlS4e1-s2KY05elsm2YGd6jvQIIO7hW41Hh5xX2nDpgGnh7loNlvcY8JoBQY-IIW3P5zUwtm397OQtH78PjcXyvD6nXtQbsu_PWCJPplMRR2VWUCrB34q9sE%3D&xkcb=SoCI67M2fciFPFgHx70SbzkdCdPP&fccid=105ecfd0283f415f&vjs=3,50,Partial,AI unavailable
1bed935d-6794-4944-ba71-aa40e6cf7585,0962d68fd83587bfabca6620381512de,2026-08-25,Indeed,Data Engineer,Senior Data Engineer - DBT & Redshift,Systech USA,"Glendale, CA 91203",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=35214e13f0757c04&bb=AMB5mKhqXS0GzYW_brm6rUcWjucLYpP1lMQZMUhiiuzwSRHbiZAvJ5OCxiShP204-LMu7g3182K12ihBhzneu4u9O7Sb3UUsOTWz8hw6hse02OIE1Thw-lB7p4C4-fkR_YMI0Oe98rQtaA8lmQc9CTGHgvxwgC239SHP03O3oY1wzboxAR_qrg%3D%3D&xkcb=SoAV67M2fciFPFgHx70RbzkdCdPP&fccid=71247daedc2aaa6a&vjs=3,50,Partial,AI unavailable
c47c60d0-6a64-4388-a533-9bf6e1804741,e034b585f57d1cf4c40c0d9fb5060149,2026-08-25,Indeed,Data Engineer,Data Engineer,Naval Nuclear Laboratory,"West Mifflin, PA",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=9f701e827ae22ed9&bb=AMB5mKhqXS0GzYW_brm6rZtquJPPNAdInT5nEsh6HgW3LdEC7vdnpmux40e5TwlM5dQgjcooXoocFqmWbILpPQ5T2BhMX_pvFwYqgQpCEh_3l6zIJ9NEBjSJcToMATw3pVNCFUXXRyWvH0iom7ZkCEgaVxQe-_Ob4C8MRDZ19rg%3D&xkcb=SoC967M2fciFPFgHx70qbzkdCdPP&fccid=b5ff6a9d6acf7028&vjs=3,50,Partial,AI unavailable
33d00504-3448-48b1-ae4e-caab88c9ee8a,1cf6b7a2db4a9fa512b13d30a79eb384,2026-08-25,Indeed,Data Engineer,DATA ENGINEER I,C2Q Health Solutions,"Queens, NY",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=17771865bf70a7a7&bb=AMB5mKhqXS0GzYW_brm6rVA0p5ClholpvYTQXq4pevMIu6W_BSBTkcVJThWISYEkVhx5IqHY6v-3NTuJgq6PvcAUZCEg5F6mVB7xrE2BGblLKicdirk1s1Wi2xtNVJJYLoBcgL9EM45eVYWgH8L1nMNGjuwH6vYasvw6EEi4NGStizR2vgt5sw%3D%3D&xkcb=SoAg67M2fciFPFgHx70pbzkdCdPP&fccid=30bc55349b48e10f&vjs=3,50,Partial,AI unavailable
67693251-1511-4964-8dd4-bc3ee1c01dcc,e8ce529f6cc8f6c0d889812910a28aef,2026-08-25,Indeed,Data Engineer,Senior Analytics Engineer,Kraken,"Hybrid work in New York, NY",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.indeed.com/rc/clk?jk=da9d4cde692ecc27&bb=AMB5mKhqXS0GzYW_brm6rXikW6NPMinvSW-JNyd6KGlhvUQaPAfASgqYqzdfrfUybjSvUGWCkYGOlAXW2JkH3vymyLNYijXtcZx2X6DUX0_G5UdnD3fYCYioc1TgSk_--o4pYFUF5-Bjj8Be-PKed32tGcXY63OCI_rlQBbFMg8%3D&xkcb=SoCU67M2fciFPFgHx70obzkdCdPP&fccid=dadc76d391ec14ef&vjs=3,50,Partial,AI unavailable
7c44c81f-afd1-461a-bd1f-7d65098a30e9,8095df54d60570f62f94f79f9cd5522c,2026-08-25,Dice,Data Engineer,Data Engineer,Robert Half,"Los Angeles, California • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/3f4aed21-cca4-42c1-9411-c85e3a636377,50,Partial,AI unavailable
1ed7957c-32d5-4d3d-83b1-361ea12e2943,7fd24a8812f87bd586b9fa6db07e94eb,2026-08-25,Dice,Data Engineer,Data Engineer,"Exodus Integrity Services, Inc.","Brecksville, Ohio • Today",Not Specified,Not Specified,Not Specified,Not Specified,,,https://www.dice.com/job-detail/233655ac-a017-4489-9477-e7e6b0988a82,50,Partial,AI unavailable
